Duration,latitude,longitude,Nearest town,State,Source,Max Gust speed,Max Gust direction,Max Mean Wind speed,Max Mean Wind direction,Path length,Path width,Path direction,Fujita scale,acq_date,acq_time,Year,Month,season
0,-29.2117,116.0106,MORAWA,WA,,49,87,0,0,0,0,0,0,2011-01-27,11:24:00,2011,1,2
0,-15.5053,128.1519,WYNDHAM AERODROME,WA,,51,102,0,0,0,0,0,0,2011-01-27,18:46:00,2011,1,2
0,-18.1786,125.5611,FITZROY CROSSING AERODROME,WA,,49,96,0,0,0,0,0,0,2011-01-27,18:32:00,2011,1,2
0,-30.7761,121.4578,KALGOORLIE AERODROME,WA,,69,307,0,0,0,0,0,0,2011-01-28,12:49:00,2011,1,2
0,-25.0306,128.3,GILES METEOROLOGICAL STATION,WA,,49,92,0,0,0,0,0,0,2011-01-28,10:22:00,2011,1,2
0,-28.7942,114.7011,GERALDTON AERODROME,WA,,59,32,0,0,0,0,0,0,2011-01-29,02:50:00,2011,1,2
0,-30.2797,116.6611,DALWALLINU,WA,,57,343,0,0,0,0,0,0,2011-01-29,05:23:00,2011,1,2
0,-31.6228,117.2164,CUNDERDIN AERODROME,WA,,68,357,0,0,0,0,0,0,2011-01-29,07:02:00,2011,1,2
0,-23.3583,119.7303,NEWMAN,WA,,56,59,0,0,0,0,0,0,2011-01-28,17:42:00,2011,1,2
0,-15.5053,128.1519,WYNDHAM AERODROME,WA,,54,129,0,0,0,0,0,0,2011-01-30,15:37:00,2011,1,2
0,-26.5911,118.4967,MEEKATHARRA,WA,,50,335,0,0,0,0,0,0,2011-01-30,05:24:00,2011,1,2
0,-32.1961,121.7781,NORSEMAN,WA,,69,324,0,0,0,0,0,0,2011-01-30,09:45:00,2011,1,2
0,-28.8853,121.3311,LEONORA,WA,,49,10,0,0,0,0,0,0,2011-01-30,11:17:00,2011,1,2
0,-30.9142,118.2067,MUKINBUDIN,WA,,0,0,0,0,0,0,0,0,2011-02-02,00:00:00,2011,2,2
0,-31.2272,119.3267,SOUTHERN CROSS,WA,,46,0,0,0,0,0,0,0,2011-02-03,09:03:00,2011,2,2
0,-20.6497,115.5758,VARANUS ISLAND,WA,,51,115,0,0,0,0,0,0,2011-02-05,14:57:00,2011,2,2
0,-26.5911,118.4967,MEEKATHARRA,WA,,54,104,0,0,0,0,0,0,2011-02-27,06:18:00,2011,2,2
0,-31.765,115.9875,ELLENBROOK,WA,,0,0,0,0,0,0,0,0,2011-02-28,07:00:00,2011,2,2
0,-28.0625,117.8481,MOUNT MAGNET,WA,,51,3,0,0,0,0,0,0,2011-03-18,08:37:00,2011,3,3
0,-31.5514,116.4639,TOODYAY,WA,,0,0,0,0,0,0,0,0,2011-03-21,12:00:00,2011,3,3
0,-32.2244,121.0756,NORSEMAN,WA,,53,356,0,0,0,0,0,0,2011-04-25,11:17:00,2011,4,3
0,-34.771,137.5955,MINLATON,SA,AWS,0,0,34,0,0,0,0,0,2012-04-06,12:00:00,2012,4,3
0,-35.3289,140.5172,LAMEROO,SA,AWS,0,0,34,0,0,0,0,0,2012-04-06,14:00:00,2012,4,3
0,-36.9801,140.7288,NARACOORTE AERODROME,SA,AWS,51,0,34,0,0,0,0,0,2012-04-06,14:30:00,2012,4,3
0,-35.8416,138.1347,CAPE WILLOUGHBY,SA,AWS,53,0,39,0,0,0,0,0,2012-04-06,13:00:00,2012,4,3
0,-34.771,137.5955,MINLATON,SA,AWS,0,0,34,0,0,0,0,0,2012-05-23,10:55:00,2012,5,3
0,-35.0841,137.7446,EDITHBURGH,SA,AWS,0,0,34,0,0,0,0,0,2012-05-23,11:03:00,2012,5,3
0,-34.368,135.3505,COLES POINT,SA,AWS,51,0,0,0,0,0,0,0,2012-06-13,20:04:00,2012,6,4
0,-35.7457,136.5873,CAPE BORDA,SA,AWS,57,0,35,0,0,0,0,0,2012-06-13,22:00:00,2012,6,4
0,-34.6051,135.8775,PORT LINCOLN AIRPORT,SA,AWS,49,0,0,0,0,0,0,0,2012-06-13,20:27:00,2012,6,4
0,-35.331,136.1127,NEPTUNE ISLANDS,SA,AWS,58,0,0,0,0,0,0,0,2012-06-13,21:20:00,2012,6,4
0,-31.44,130.8976,NULLARBOR,SA,AWS,0,0,34,0,0,0,0,0,2012-06-13,15:53:00,2012,6,4
0,-33.7823,138.2151,SNOWTOWN,SA,AWS,0,0,34,0,0,0,0,0,2012-06-20,10:20:00,2012,6,4
0,-34.5353,138.7458,ROSEWORTHY,SA,AWS,0,0,34,0,0,0,0,0,2012-06-20,11:34:00,2012,6,4
0,-36.9801,140.7288,NARACOORTE AERODROME,SA,AWS,0,0,34,0,0,0,0,0,2012-06-21,02:40:00,2012,6,4
0,-35.7457,136.5873,CAPE BORDA,SA,AWS,55,0,35,0,0,0,0,0,2012-07-25,14:30:00,2012,7,4
0,-34.2628,135.727,CUMMINS,SA,AWS,51,0,0,0,0,0,0,0,2012-08-16,17:03:00,2012,8,4
0,-34.6977,138.967,MOUNT CRAWFORD,SA,AWS,55,0,0,0,0,0,0,0,2012-08-16,17:45:00,2012,8,4
0,-35.2734,136.9541,STENHOUSE BAY,SA,AWS,49,0,0,0,0,0,0,0,2012-08-16,17:36:00,2012,8,4
0,-35.7457,136.5873,CAPE BORDA,SA,AWS,49,0,0,0,0,0,0,0,2012-08-16,19:07:00,2012,8,4
0,-35.8416,138.1347,CAPE WILLOUGHBY,SA,AWS,52,0,0,0,0,0,0,0,2012-08-16,23:34:00,2012,8,4
0,-35.8416,138.1347,CAPE WILLOUGHBY,SA,AWS,53,0,0,0,0,0,0,0,2012-08-17,06:48:00,2012,8,4
0,-34.6051,135.8775,PORT LINCOLN AIRPORT,SA,AWS,54,0,0,0,0,0,0,0,2012-08-23,14:07:00,2012,8,4
0,-33.7823,138.2151,SNOWTOWN,SA,AWS,50,0,0,0,0,0,0,0,2012-08-23,12:52:00,2012,8,4
0,-34.6977,138.967,MOUNT CRAWFORD,SA,AWS,53,0,0,0,0,0,0,0,2012-08-23,15:00:00,2012,8,4
0,-34.771,137.5955,MINLATON,SA,AWS,50,0,0,0,0,0,0,0,2012-08-23,13:35:00,2012,8,4
0,-34.7742,138.4705,OUTER HARBOR,SA,AWS,49,0,0,0,0,0,0,0,2012-08-23,14:29:00,2012,8,4
0,-32.5797,139.5587,YUNTA,SA,AWS,49,0,0,0,0,0,0,0,2012-08-23,15:09:00,2012,8,4
0,-33.1881,137.9939,PORT PIRIE,SA,AWS,49,0,0,0,0,0,0,0,2012-09-05,02:14:00,2012,9,1
0,-34.771,137.5955,MINLATON,SA,AWS,54,0,0,0,0,0,0,0,2012-09-05,00:30:00,2012,9,1
0,-35.8416,138.1347,CAPE WILLOUGHBY,SA,AWS,55,0,44,0,0,0,0,0,2012-09-04,10:30:00,2012,9,1
0,-27.9883,119.2961,SANDSTONE,WA,,0,0,0,0,0,0,0,0,2011-10-26,06:30:00,2011,10,1
0,-33.7104,136.5047,CLEVE AERODROME,SA,AWS,49,0,0,0,0,0,0,0,2012-09-05,10:30:00,2012,9,1
0,-34.6051,135.8775,PORT LINCOLN AIRPORT,SA,AWS,51,0,36,0,0,0,0,0,2012-09-05,11:30:00,2012,9,1
0,-34.713,138.9528,MOUNT CRAWFORD,SA,AWS,54,0,0,0,0,0,0,0,2012-09-05,17:00:00,2012,9,1
0,-35.2552,138.8936,STRATHALBYN,SA,AWS,54,0,0,0,0,0,0,0,2012-09-05,17:00:00,2012,9,1
0,-35.5172,138.8698,HINDMARSH ISLAND,SA,AWS,51,0,35,0,0,0,0,0,2012-09-05,11:54:00,2012,9,1
0,-35.0841,137.7446,EDITHBURGH,SA,AWS,55,0,38,0,0,0,0,0,2012-09-05,14:30:00,2012,9,1
0,-35.2734,136.9541,STENHOUSE BAY,SA,AWS,49,0,0,0,0,0,0,0,2012-09-05,13:30:00,2012,9,1
0,-35.7457,136.5873,CAPE BORDA,SA,AWS,64,0,40,0,0,0,0,0,2012-09-05,13:40:00,2012,9,1
0,-35.7883,137.263,PARNDANA,SA,AWS,54,0,35,0,0,0,0,0,2012-09-05,14:30:00,2012,9,1
0,-35.7133,137.5231,KINGSCOTE AERODROME,SA,AWS,52,0,0,0,0,0,0,0,2012-09-05,11:30:00,2012,9,1
0,-35.8416,138.1347,CAPE WILLOUGHBY,SA,AWS,62,0,38,0,0,0,0,0,2012-09-05,14:00:00,2012,9,1
0,-35.1189,139.2745,MURRAY BRIDGE,SA,AWS,55,0,0,0,0,0,0,0,2012-09-05,15:29:00,2012,9,1
0,-36.9574,139.6699,CAPE JAFFA,SA,AWS,56,0,35,0,0,0,0,0,2012-09-05,15:45:00,2012,9,1
0,-37.7467,140.7851,MOUNT GAMBIER AIRPORT,SA,AWS,50,0,0,0,0,0,0,0,2012-09-05,16:14:00,2012,9,1
0,-36.9801,140.7288,NARACOORTE AERODROME,SA,AWS,55,0,37,0,0,0,0,0,2012-09-05,16:30:00,2012,9,1
0,-36.6019,140.4922,PADTHAWAY,SA,AWS,50,0,0,0,0,0,0,0,2012-09-05,16:03:00,2012,9,1
0,-37.1643,139.7568,ROBE,SA,AWS,49,0,0,0,0,0,0,0,2012-09-05,15:00:00,2012,9,1
0,-35.0841,137.7446,EDITHBURGH,SA,AWS,56,0,0,0,0,0,0,0,2012-09-06,12:50:00,2012,9,1
0,-35.7457,136.5873,CAPE BORDA,SA,AWS,51,0,0,0,0,0,0,0,2012-09-06,19:30:00,2012,9,1
0,-31.1651,136.8134,WOOMERA,SA,AWS,58,0,0,0,0,0,0,0,2012-09-28,00:00:00,2012,9,1
0,-29.0388,134.7216,COOBER PEDY AERODROME,SA,AWS,57,0,0,0,0,0,0,0,2012-09-28,02:30:00,2012,9,1
0,-29.6477,138.0649,MARREE,SA,AWS,51,0,0,0,0,0,0,0,2012-09-27,16:30:00,2012,9,1
0,-32.5797,139.5587,YUNTA,SA,AWS,49,0,0,0,0,0,0,0,2012-09-28,03:40:00,2012,9,1
0,-35.2266,138.6862,KUITPO,SA,AWS,51,0,0,0,0,0,0,0,2012-09-28,15:45:00,2012,9,1
0,-35.7457,136.5873,CAPE BORDA,SA,AWS,52,0,0,0,0,0,0,0,2012-09-28,15:40:00,2012,9,1
0,-36.9574,139.6699,CAPE JAFFA,SA,AWS,57,0,0,0,0,0,0,0,2012-09-28,15:30:00,2012,9,1
0,-34.6051,135.8775,PORT LINCOLN AIRPORT,SA,AWS,49,0,0,0,0,0,0,0,2012-09-28,14:15:00,2012,9,1
0,-35.2734,136.9541,STENHOUSE BAY,SA,AWS,49,0,0,0,0,0,0,0,2012-10-10,00:00:00,2012,10,1
0,-35.0841,137.7446,EDITHBURGH,SA,AWS,49,0,0,0,0,0,0,0,2012-10-10,00:00:00,2012,10,1
0,-35.7457,136.5873,CAPE BORDA,SA,AWS,49,0,0,0,0,0,0,0,2012-10-10,00:00:00,2012,10,1
0,-34.771,137.5955,MINLATON,SA,AWS,0,0,34,0,0,0,0,0,2012-11-04,00:00:00,2012,11,1
0,-35.4657,138.5174,INMAN VALLEY,SA,Storm Spotter,0,0,58,0,0,0,0,0,2012-11-04,12:30:00,2012,11,1
0,-36.9801,140.7288,NARACOORTE AERODROME,SA,AWS,0,0,49,0,0,0,0,0,2012-11-20,00:00:00,2012,11,1
0,-29.0388,134.7216,COOBER PEDY AERODROME,SA,AWS,0,0,58,0,0,0,0,0,2012-11-29,00:00:00,2012,11,1
0,-27.5616,135.442,OODNADATTA AERODROME,SA,AWS,0,0,49,0,0,0,0,0,2012-11-29,00:00:00,2012,11,1
0,-33.0337,137.5757,WHYALLA,SA,Unknown,64,0,0,0,0,0,0,1,2012-11-30,17:10:00,2012,11,1
0,-31.1651,136.8134,WOOMERA,SA,AWS,55,0,0,0,0,0,0,0,2012-11-30,00:00:00,2012,11,1
0,-29.0388,134.7216,COOBER PEDY AERODROME,SA,AWS,53,0,0,0,0,0,0,0,2012-12-07,20:55:00,2012,12,2
0,-29.6477,138.0649,MARREE,SA,AWS,53,0,0,0,0,0,0,0,2012-12-14,18:00:00,2012,12,2
0,-30.7081,134.5701,TARCOOLA,SA,AWS,50,0,0,0,0,0,0,0,2013-01-07,17:22:00,2013,1,2
0,-29.0388,134.7216,COOBER PEDY AERODROME,SA,AWS,0,0,34,0,0,0,0,0,2013-01-24,22:30:00,2013,1,2
0,-29.0388,134.7216,COOBER PEDY AERODROME,SA,AWS,55,0,0,0,0,0,0,0,2013-03-08,20:00:00,2013,3,3
0,-29.0388,134.7216,COOBER PEDY AERODROME,SA,AWS,55,0,0,0,0,0,0,0,2013-03-08,20:00:00,2013,3,3
0,-35.7457,136.5873,CAPE BORDA,SA,AWS,53,0,0,0,0,0,0,0,2013-03-21,06:39:00,2013,3,3
0,-37.7467,140.7851,MOUNT GAMBIER AIRPORT,SA,AWS,51,0,35,0,0,0,0,0,2013-03-21,12:08:00,2013,3,3
0,-36.9801,140.7288,NARACOORTE AERODROME,SA,AWS,0,0,34,0,0,0,0,0,2013-03-21,12:00:00,2013,3,3
0,-37.2906,140.8344,COONAWARRA,SA,AWS,51,0,0,0,0,0,0,0,2013-03-21,12:45:00,2013,3,3
0,-35.7457,136.5873,CAPE BORDA,SA,AWS,49,0,0,0,0,0,0,0,2013-07-04,00:00:00,2013,7,4
0,-35.7883,137.263,PARNDANA,SA,AWS,49,0,0,0,0,0,0,0,2013-07-04,00:00:00,2013,7,4
0,-36.9574,139.6699,CAPE JAFFA,SA,AWS,49,0,0,0,0,0,0,0,2013-07-04,00:00:00,2013,7,4
0,-30.4601,138.4121,LEIGH CREEK AERODROME,SA,AWS,51,0,0,0,0,0,0,0,2013-07-18,00:50:00,2013,7,4
0,-35.5172,138.8698,HINDMARSH ISLAND,SA,AWS,52,0,0,0,0,0,0,0,2013-07-20,00:00:00,2013,7,4
0,-35.8416,138.1347,CAPE WILLOUGHBY,SA,AWS,51,280,0,0,0,0,0,0,2013-08-12,17:38:00,2013,8,4
0,-34.713,138.9528,MOUNT CRAWFORD,SA,AWS,49,260,0,0,0,0,0,0,2013-08-14,10:00:00,2013,8,4
0,-33.0419,135.4405,WUDINNA AERODROME,SA,AWS,49,290,0,0,0,0,0,0,2013-08-16,12:44:00,2013,8,4
0,-32.5085,137.718,PORT AUGUSTA AERODROME,SA,AWS,0,0,34,350,0,0,0,0,2013-08-16,12:30:00,2013,8,4
0,-34.771,137.5955,MINLATON,SA,AWS,52,300,0,0,0,0,0,0,2013-08-16,14:12:00,2013,8,4
0,-34.7244,135.8548,PORT LINCOLN,SA,Harbour Master,60,0,0,0,0,0,0,0,2013-08-16,08:00:00,2013,8,4
0,-35.2552,138.8936,STRATHALBYN,SA,AWS,50,290,0,0,0,0,0,0,2013-08-18,07:52:00,2013,8,4
0,-35.7457,136.5873,CAPE BORDA,SA,AWS,53,300,0,0,0,0,0,0,2013-08-18,02:08:00,2013,8,4
0,-29.0388,134.7216,COOBER PEDY AERODROME,SA,AWS,54,340,0,0,0,0,0,0,2013-08-28,22:26:00,2013,8,4
0,-31.1651,136.8134,WOOMERA,SA,AWS,51,320,0,0,0,0,0,0,2013-08-29,02:48:00,2013,8,4
0,-34.0102,137.5504,WARBURTO POINT,SA,AWS,50,20,0,0,0,0,0,0,2013-08-29,05:03:00,2013,8,4
0,-33.9626,137.7154,KADINA,SA,AWS,49,10,0,0,0,0,0,0,2013-08-29,05:30:00,2013,8,4
0,-34.713,138.9528,MOUNT CRAWFORD,SA,AWS,51,50,0,0,0,0,0,0,2013-08-29,05:54:00,2013,8,4
0,-34.6977,138.967,MOUNT CRAWFORD,SA,AWS,51,270,0,0,0,0,0,0,2013-10-29,16:05:00,2013,10,1
0,-31.44,130.8976,NULLARBOR,SA,AWS,49,250,35,250,0,0,0,0,2013-09-17,14:00:00,2013,9,1
0,-27.5616,135.442,OODNADATTA AERODROME,SA,AWS,54,220,0,0,0,0,0,0,2013-09-17,12:19:00,2013,9,1
0,-29.6477,138.0649,MARREE,SA,AWS,49,340,37,340,0,0,0,0,2013-09-23,10:30:00,2013,9,1
0,-34.2628,135.727,CUMMINS,SA,AWS,50,270,0,0,0,0,0,0,2013-09-25,18:51:00,2013,9,1
0,-33.9626,137.7154,KADINA,SA,AWS,50,270,0,0,0,0,0,0,2013-09-25,23:27:00,2013,9,1
0,-34.771,137.5955,MINLATON,SA,AWS,35,270,0,0,0,0,0,0,2013-09-25,23:30:00,2013,9,1
0,-34.7088,138.621,EDINBURGH AIRFIELD,SA,AWS,54,260,0,0,0,0,0,0,2013-09-26,00:40:00,2013,9,1
0,-34.713,138.9528,MOUNT CRAWFORD,SA,AWS,51,280,0,0,0,0,0,0,2013-09-26,00:17:00,2013,9,1
0,-34.7742,138.4705,OUTER HARBOR,SA,AWS,50,270,35,270,0,0,0,0,2013-09-26,00:30:00,2013,9,1
0,-34.944,138.531,ADELAIDE AIRPORT,SA,AWS,49,250,0,0,0,0,0,0,2013-09-26,02:47:00,2013,9,1
0,-36.9574,139.6699,CAPE JAFFA,SA,AWS,0,0,34,270,0,0,0,0,2013-09-26,01:30:00,2013,9,1
0,-33.7823,138.2151,SNOWTOWN,SA,AWS,58,350,35,350,0,0,0,0,2013-09-30,12:17:00,2013,9,1
0,-34.5353,138.7458,ROSEWORTHY,SA,AWS,50,350,35,350,0,0,0,0,2013-09-30,13:30:00,2013,9,1
0,-32.5085,137.718,PORT AUGUSTA AERODROME,SA,AWS,52,310,0,0,0,0,0,0,2013-09-30,17:05:00,2013,9,1
0,-30.7081,134.5701,TARCOOLA,SA,AWS,50,280,0,0,0,0,0,0,2013-09-30,16:25:00,2013,9,1
0,-31.1651,136.8134,WOOMERA,SA,AWS,54,270,0,0,0,0,0,0,2013-09-30,18:30:00,2013,9,1
0,-34.713,138.9528,MOUNT CRAWFORD,SA,AWS,51,280,0,0,0,0,0,0,2013-09-30,12:30:00,2013,9,1
0,-34.4707,138.9959,NURIOOTPA,SA,AWS,49,310,0,0,0,0,0,0,2013-09-30,13:09:00,2013,9,1
0,-35.1823,138.5008,NOARLUNGA,SA,AWS,56,360,0,0,0,0,0,0,2013-09-30,16:51:00,2013,9,1
0,-34.944,138.531,ADELAIDE AIRPORT,SA,AWS,51,330,0,0,0,0,0,0,2013-09-30,17:21:00,2013,9,1
0,-35.5172,138.8698,HINDMARSH ISLAND,SA,AWS,50,330,0,0,0,0,0,0,2013-09-30,17:29:00,2013,9,1
0,-34.4548,140.5688,LOXTON,SA,AWS,55,330,0,0,0,0,0,0,2013-09-30,19:10:00,2013,9,1
0,-34.1726,140.7431,RENMARK,SA,AWS,57,320,0,0,0,0,0,0,2013-09-30,19:11:00,2013,9,1
0,-37.7467,140.7851,MOUNT GAMBIER AIRPORT,SA,AWS,56,290,34,290,0,0,0,0,2013-10-02,08:50:00,2013,10,1
0,-37.1643,139.7568,ROBE,SA,AWS,50,300,0,0,0,0,0,0,2013-10-02,08:20:00,2013,10,1
0,-36.9801,140.7288,NARACOORTE AERODROME,SA,AWS,0,0,36,270,0,0,0,0,2013-10-02,12:30:00,2013,10,1
0,-35.5172,138.8698,HINDMARSH ISLAND,SA,AWS,49,290,0,0,0,0,0,0,2013-10-02,09:49:00,2013,10,1
0,-33.7104,136.5047,CLEVE AERODROME,SA,AWS,49,270,0,0,0,0,0,0,2013-10-02,10:59:00,2013,10,1
0,-35.7457,136.5873,CAPE BORDA,SA,AWS,0,0,34,290,0,0,0,0,2013-10-02,07:30:00,2013,10,1
0,-34.6051,135.8775,PORT LINCOLN AIRPORT,SA,AWS,0,0,36,270,0,0,0,0,2013-10-02,10:15:00,2013,10,1
0,-33.7104,136.5047,CLEVE AERODROME,SA,AWS,50,350,34,350,0,0,0,0,2013-10-09,12:14:00,2013,10,1
0,-34.6051,135.8775,PORT LINCOLN AIRPORT,SA,AWS,58,290,43,310,0,0,0,0,2013-10-22,09:30:00,2013,10,1
0,-34.368,135.3505,COLES POINT,SA,AWS,0,0,36,210,0,0,0,0,2013-10-22,09:35:00,2013,10,1
0,-33.9626,137.7154,KADINA,SA,AWS,0,0,35,280,0,0,0,0,2013-10-22,13:30:00,2013,10,1
0,-34.771,137.5955,MINLATON,SA,AWS,0,0,34,340,0,0,0,0,2013-10-22,13:00:00,2013,10,1
0,-34.0083,137.5092,WARBURTO POINT,SA,AWS,0,0,34,290,0,0,0,0,2013-10-22,13:00:00,2013,10,1
0,-34.5353,138.7458,ROSEWORTHY,SA,AWS,55,310,35,310,0,0,0,0,2013-10-22,15:02:00,2013,10,1
0,-34.713,138.9528,MOUNT CRAWFORD,SA,AWS,49,310,0,0,0,0,0,0,2013-10-22,14:31:00,2013,10,1
0,-34.7742,138.4705,OUTER HARBOR,SA,AWS,49,330,39,330,0,0,0,0,2013-10-22,14:30:00,2013,10,1
0,-34.4707,138.9959,NURIOOTPA,SA,AWS,49,280,0,0,0,0,0,0,2013-10-22,15:24:00,2013,10,1
0,-34.7088,138.621,EDINBURGH AIRFIELD,SA,AWS,0,0,34,320,0,0,0,0,2013-10-22,15:00:00,2013,10,1
0,-32.7396,151.7786,Raymond Terrace,NSW,SES,50,0,0,0,0,0,0,0,2013-10-03,03:35:00,2013,10,1
1,-33.068,147.213,Condobolin,NSW,AWS YCDO,56,320,33,290,0,0,0,0,2013-10-21,08:06:00,2013,10,1
1,-31.539,145.796,Cobar,NSW,AWS YCBA,58,10,27,10,0,0,0,0,2013-10-21,08:11:00,2013,10,1
8,-31.741,150.794,Murrurundi,NSW,AWS MUI,57,330,31,330,0,0,0,0,2013-10-29,00:22:00,2013,10,1
1,-31.741,150.794,Murrurundi,NSW,AWS MUI,60,300,0,0,0,0,0,0,2013-10-29,03:05:00,2013,10,1
0,-31.2272,119.3267,SOUTHERN CROSS,WA,,49,260,0,0,0,0,0,0,2011-10-27,05:31:00,2011,10,1
6,-28.6387,153.6361,CAPE BYRON,NSW,,0,0,56,190,0,0,0,0,2013-11-16,08:06:00,2013,11,1
5,-35.3167,149.2,CANBERRA AIRPORT,NSW,,50,355,37,360,0,0,0,0,2013-11-21,07:41:00,2013,11,1
0,-28.6233,122.4011,LAVERTON,WA,,61,340,0,0,0,0,0,0,2011-11-16,07:06:00,2011,11,1
7,-33.3817,149.1346,ORANGE AIPORT,NSW,,49,270,0,0,0,0,0,0,2013-12-05,02:25:00,2013,12,2
0,-34.4151,147.5179,TEMORA AERODROME,NSW,,51,240,0,0,0,0,0,0,2013-12-05,05:38:00,2013,12,2
0,-23.3583,119.7303,NEWMAN,WA,,67,245,0,0,0,0,0,0,2011-11-20,09:14:00,2011,11,1
0,-33.8317,148.6512,COWRA AIRPORT,NSW,,48,230,0,0,0,0,0,0,2013-12-05,07:03:00,2013,12,2
0,-31.6228,117.2164,CUNDERDIN AERODROME,WA,,50,230,0,0,0,0,0,0,2011-12-06,04:37:00,2011,12,2
6,-29.4152,142.0346,TIBOOBURRA,NSW,,52,70,0,0,0,0,0,0,2014-01-09,05:01:00,2014,1,2
0,-30.8485,143.0846,WHITE CLIFFS,NSW,,50,220,0,0,0,0,0,0,2014-01-09,05:33:00,2014,1,2
8,-35.5318,144.9347,DENILIQUIN,NSW,,53,270,0,0,0,0,0,0,2014-01-17,13:00:00,2014,1,2
0,-18.2308,127.6714,HALLS CREEK AERODROME,WA,,54,139,0,0,0,0,0,0,2011-12-21,13:05:00,2011,12,2
0,-23.1958,117.7039,PARABURDOO,WA,,52,300,0,0,0,0,0,0,2011-12-27,07:12:00,2011,12,2
0,-32.8019,116.4714,BODDINGTON,WA,,0,0,0,0,0,0,0,0,2011-12-30,00:00:00,2011,12,2
0,-30.2956,117.1694,KALANNIE,WA,,0,0,0,0,0,0,0,0,2012-01-04,06:00:00,2012,1,2
0,-28.8853,121.3311,LEONORA,WA,,58,358,0,0,0,0,0,0,2012-01-05,09:02:00,2012,1,2
0,-17.5792,123.8211,CURTIN AIRPORT,WA,,51,180,0,0,0,0,0,0,2012-01-15,09:08:00,2012,1,2
0,-23.1958,117.7039,PARABURDOO,WA,,59,18,0,0,0,0,0,0,2012-01-17,06:46:00,2012,1,2
0,-15.5053,128.1519,WYNDHAM AERODROME,WA,,49,96,0,0,0,0,0,0,2012-01-18,12:32:00,2012,1,2
0,-21.7072,122.2278,TELFER,WA,,55,89,0,0,0,0,0,0,2012-01-21,07:55:00,2012,1,2
20,-12.6306,131.2607,HUMPTY DOO,NT,Resident of Humpty Doo,0,0,0,0,0,0,0,0,2013-02-25,07:15:00,2013,2,2
0,-15.3489,130.2744,BRADSHAW,NT,,48,0,0,0,0,0,0,0,2013-03-10,12:00:00,2013,3,3
0,-14.5167,132.3667,TINDAL AIRFIELD,NT,Tindal AWS,51,0,0,0,0,0,0,0,2013-11-30,09:42:00,2013,11,1
0,-12.6752,132.8337,JABIRU,NT,NT News and Channel 9 facebook,0,0,0,0,0,0,0,0,2013-11-01,00:00:00,2013,11,1
300,-12.4633,130.8409,DARWIN,NT,,47,0,0,0,0,0,0,0,2014-01-10,08:00:00,2014,1,2
0,-25.25,130.9667,YULARA,NT,Yulara AWS,56,0,0,0,0,0,0,0,2014-01-28,06:43:00,2014,1,2
0,-30.8485,143.0846,WHITE CLIFFS,NSW,,56,0,0,0,0,0,0,0,2014-03-15,04:22:00,2014,3,3
0,-33.8484,151.2179,FORT DENISON,NSW,,49,0,0,0,0,0,0,0,2014-03-15,06:37:00,2014,3,3
0,-33.6817,151.2262,TERREY HILLS,NSW,,48,0,0,0,0,0,0,0,2014-03-16,01:33:00,2014,3,3
0,-31.8151,150.7345,MURRURUNDI,NSW,,56,0,0,0,0,0,0,0,2014-03-16,02:43:00,2014,3,3
0,-29.7317,151.7511,GLEN INNES,NSW,,50,0,0,0,0,0,0,0,2014-03-16,04:00:00,2014,3,3
0,-32.8067,151.8678,WILLIAMTOWN,NSW,,51,0,0,0,0,0,0,0,2014-03-16,04:07:00,2014,3,3
0,-30.9651,150.1511,GUNNEDAH,NSW,,51,0,0,0,0,0,0,0,2014-03-16,04:48:00,2014,3,3
0,-31.0317,151.2178,DANGLEMAH,NSW,Marie Joyce,56,0,0,0,0,0,0,0,2014-03-16,03:00:00,2014,3,3
0,-28.8817,153.0511,CASINO AIRPORT,NSW,,58,0,0,0,0,0,0,0,2014-03-16,06:32:00,2014,3,3
10,-34.0151,151.0012,LUCAS HEIGHTS,NSW,,48,0,0,0,0,0,0,0,2014-03-22,06:45:00,2014,3,3
15,-31.9484,152.4178,TINONEE,NSW,Eric Dibley,0,0,0,0,0,0,0,0,2014-03-16,03:15:00,2014,3,3
0,-32.9651,151.6845,CHARLESTOWN,NSW,Kyle Valentine,53,340,0,0,0,0,0,0,2013-10-13,13:00:00,2013,10,1
0,-31.0817,152.8345,KEMPSEY,NSW,Paul Buckman,48,140,0,0,0,0,0,0,2013-10-29,04:30:00,2013,10,1
0,-32.0317,150.8845,SCONE,NSW,,49,0,0,0,0,0,0,0,2014-03-16,02:49:00,2014,3,3
0,-31.8151,150.7345,MURRURUNDI,NSW,,59,0,0,0,0,0,0,0,2014-03-16,03:03:00,2014,3,3
0,-29.1151,153.4345,EVANS HEAD,NSW,,62,0,0,0,0,0,0,0,2014-03-16,06:32:00,2014,3,3
0,-34.2984,150.5846,BARGO,NSW,ABC,0,0,0,0,0,0,0,0,2014-04-03,08:32:00,2014,4,3
0,-35.1318,147.4179,WAGGA WAGGA AERODROME,NSW,,49,280,0,0,0,0,0,0,2014-05-27,07:23:00,2014,5,3
0,-34.1942,142.1559,MILDURA,VIC,SES,0,0,0,0,0,0,0,0,2013-09-19,13:00:00,2013,9,1
10,-36.0722,146.7346,BARNAWARTHA NORTH,VIC,ABC Albury,0,0,0,0,0,0,0,0,2013-10-22,08:10:00,2013,10,1
0,-37.2856,142.9222,ARARAT,VIC,SES,0,0,0,0,0,0,0,0,2013-10-22,08:40:00,2013,10,1
